x,y,label,env_name
0.7043813,0.7427663,1,push-v2
0.9654129,0.82774353,1,push-v2
0.8790263,0.90919274,1,push-v2
0.92070335,0.88944274,1,push-v2
0.81035274,0.6994481,1,push-v2
0.9131537,0.95308894,1,push-v2
0.97341996,0.8280867,1,push-v2
0.8733424,0.9193622,1,push-v2
0.8121047,0.8895476,1,push-v2
0.7661077,0.8543622,1,push-v2
0.8777913,0.66950387,1,push-v2
0.9160304,0.8106082,1,push-v2
0.8094267,0.9418612,1,push-v2
0.86875916,0.7594734,1,push-v2
0.71852,0.8996697,1,push-v2
0.87036264,0.7329981,1,push-v2
0.8353246,0.81984526,1,push-v2
0.9095576,0.75352824,1,push-v2
0.73289084,0.76738197,1,push-v2
0.9616664,0.85604984,1,push-v2
0.71978134,0.78171384,1,push-v2
0.92770797,0.89192736,1,push-v2
0.75172055,0.71309024,1,push-v2
0.87895596,0.6446022,1,push-v2
0.94618535,0.7887601,1,push-v2
0.9732826,0.7735044,1,push-v2
0.87433934,0.6539136,1,push-v2
0.6968939,0.76195514,1,push-v2
0.9920153,0.7844649,1,push-v2
0.7513143,0.8620625,1,push-v2
0.9440875,0.8021691,1,push-v2
0.689839,0.838352,1,push-v2
0.8321037,0.8657326,1,push-v2
0.6797656,0.864053,1,push-v2
0.7969739,0.7937445,1,push-v2
0.9603509,0.8508123,1,push-v2
1.0,0.7781087,1,push-v2
0.8865676,0.75250936,1,push-v2
0.95169914,0.86096233,1,push-v2
0.8031209,0.86521,1,push-v2
0.83291817,0.7753722,1,push-v2
0.75337106,0.94640726,1,push-v2
0.77449477,0.9182587,1,push-v2
0.68282443,0.9340829,1,push-v2
0.8018091,0.6599965,1,push-v2
0.82140005,0.8806384,1,push-v2
0.742581,0.8636455,1,push-v2
0.9590995,0.7811824,1,push-v2
0.9057143,0.9013692,1,push-v2
0.80701965,0.85549706,1,push-v2
0.72109073,0.8320735,1,push-v2
0.6637963,0.870472,1,push-v2
0.76527196,0.690041,1,push-v2
0.81408453,0.68749315,1,push-v2
0.89260817,0.80240524,1,push-v2
0.657539,0.8720691,1,push-v2
0.94339,0.85914123,1,push-v2
0.90292984,0.733602,1,push-v2
0.6661476,0.8550722,1,push-v2
0.875706,0.8603704,1,push-v2
0.87438095,0.8731213,1,push-v2
0.7737736,0.83091754,1,push-v2
0.6996357,0.77032065,1,push-v2
0.7388262,0.9591603,1,push-v2
0.75463223,0.7181776,1,push-v2
0.91398805,0.95847607,1,push-v2
0.84747756,0.68054545,1,push-v2
0.8131915,0.9289638,1,push-v2
0.8333556,0.7071683,1,push-v2
0.80172044,0.79048955,1,push-v2
0.99243516,0.79200584,1,push-v2
0.67548525,0.8435488,1,push-v2
0.78191394,0.874029,1,push-v2
0.92787796,0.8024907,1,push-v2
0.8632053,0.90098464,1,push-v2
0.83266896,0.82180405,1,push-v2
0.9083564,0.97163665,1,push-v2
0.7654152,0.89099544,1,push-v2
0.89776623,0.83261126,1,push-v2
0.91549456,0.83319,1,push-v2
0.7047236,0.93913496,1,push-v2
0.77722454,0.73046327,1,push-v2
0.6786791,0.9381752,1,push-v2
0.84083766,0.7347037,1,push-v2
0.8890791,0.66990185,1,push-v2
0.90796083,0.71660364,1,push-v2
0.8195065,0.6770466,1,push-v2
0.9114718,0.81945616,1,push-v2
0.9456933,0.89327943,1,push-v2
0.73395413,0.9302498,1,push-v2
0.94139326,0.84651387,1,push-v2
0.8583562,0.9920629,1,push-v2
0.72369593,0.9347912,1,push-v2
0.78484327,0.9058436,1,push-v2
0.71587366,0.84441847,1,push-v2
0.7387639,0.70273155,1,push-v2
0.9159163,0.78770244,1,push-v2
0.90217286,0.74613947,1,push-v2
0.6777535,0.86871266,1,push-v2
0.7901545,0.91740113,1,push-v2
0.75954056,0.7000637,1,push-v2
0.8306866,0.7349414,1,push-v2
0.70607466,0.75752234,1,push-v2
0.87907386,0.7178266,1,push-v2
0.89432627,0.92409456,1,push-v2
