x,y,label,env_name
0.7382514,0.34440455,0,reach-v2
0.63845277,0.47515103,0,reach-v2
0.5688542,0.5704588,0,reach-v2
0.38544446,0.264024,0,reach-v2
0.7978923,0.59315693,0,reach-v2
0.42526817,0.79394805,0,reach-v2
0.110607274,0.28295553,0,reach-v2
0.29239747,0.28402314,0,reach-v2
0.22740333,0.8145072,0,reach-v2
0.21685827,0.806527,0,reach-v2
0.82442856,0.4468996,0,reach-v2
0.21455836,0.08470798,0,reach-v2
0.6513459,0.72773993,0,reach-v2
0.23166454,0.24318221,0,reach-v2
0.5374612,0.6036208,0,reach-v2
0.19588594,0.7844119,0,reach-v2
0.27385575,0.6481622,0,reach-v2
0.72717667,0.68675506,0,reach-v2
0.5538176,0.015254448,0,reach-v2
0.60764337,0.7694189,0,reach-v2
0.09508659,0.5398804,0,reach-v2
0.13018715,0.15120967,0,reach-v2
0.027918616,0.47912392,0,reach-v2
0.18971327,0.38628706,0,reach-v2
0.66279906,0.7881246,0,reach-v2
0.9687726,0.38618165,0,reach-v2
0.3321801,0.4149535,0,reach-v2
0.39415267,0.45563042,0,reach-v2
0.54489136,0.0,0,reach-v2
0.86876464,0.34271997,0,reach-v2
0.7324504,0.4440372,0,reach-v2
0.33173943,0.55578816,0,reach-v2
0.87472755,0.43397367,0,reach-v2
0.7613835,0.9141606,0,reach-v2
0.41980055,0.32091284,0,reach-v2
0.38887474,0.16144395,0,reach-v2
0.22748418,0.67638654,0,reach-v2
0.7164887,0.59572804,0,reach-v2
0.8820278,0.17977412,0,reach-v2
0.37233067,0.16518417,0,reach-v2
0.5554866,0.26913717,0,reach-v2
0.63501227,0.31162474,0,reach-v2
0.3856134,0.63701874,0,reach-v2
0.73076916,0.7757722,0,reach-v2
0.5353339,0.4908865,0,reach-v2
0.42107537,0.57706,0,reach-v2
0.34960067,0.4996501,0,reach-v2
0.536054,0.63564014,0,reach-v2
0.6263565,0.19843027,0,reach-v2
0.6786819,0.21741988,0,reach-v2
0.12390864,0.1391146,0,reach-v2
0.58822656,0.6917365,0,reach-v2
0.31485516,0.3671613,0,reach-v2
0.24500342,0.57567686,0,reach-v2
0.38394526,0.7292646,0,reach-v2
0.86640924,0.43711427,0,reach-v2
0.54468167,0.851723,0,reach-v2
0.291188,0.22027819,0,reach-v2
0.16563503,0.38939634,0,reach-v2
0.4622654,0.3474522,0,reach-v2
0.3845333,0.35061347,0,reach-v2
0.6610897,0.27849457,0,reach-v2
0.5768771,0.85709137,0,reach-v2
0.41965148,0.37968695,0,reach-v2
0.20892051,0.23415303,0,reach-v2
0.48202258,0.70077306,0,reach-v2
0.2884851,0.20116185,0,reach-v2
0.1580682,0.39719805,0,reach-v2
0.4461611,0.49860138,0,reach-v2
0.6575144,0.1270763,0,reach-v2
0.46890345,0.23983373,0,reach-v2
0.5666123,0.86587715,0,reach-v2
0.33833066,0.3104891,0,reach-v2
0.44781202,0.8948622,0,reach-v2
0.7934675,0.61112285,0,reach-v2
0.75603473,0.99072045,0,reach-v2
0.65905815,0.39270645,0,reach-v2
0.69430035,0.115154244,0,reach-v2
0.83256274,0.7140038,0,reach-v2
0.65198916,0.10900355,0,reach-v2
0.44482362,0.90123004,0,reach-v2
0.0,0.48865256,0,reach-v2
0.84595126,0.68813413,0,reach-v2
0.15212631,0.14695229,0,reach-v2
0.5066235,0.16711345,0,reach-v2
0.3852976,0.7127962,0,reach-v2
0.31075424,0.4124103,0,reach-v2
0.8134186,0.60104024,0,reach-v2
0.5276285,0.18554606,0,reach-v2
0.42751077,0.13960995,0,reach-v2
