x,y,label,env_name
0.29663947,0.30926564,1,push-v2
0.17741913,0.081146725,1,push-v2
0.37473932,0.2717543,1,push-v2
0.43115723,0.22494324,1,push-v2
0.1921018,0.10824077,1,push-v2
0.46006888,0.14332023,1,push-v2
0.35149983,0.20385464,1,push-v2
0.19849163,0.27284417,1,push-v2
0.352672,0.29006726,1,push-v2
0.2517898,0.14445569,1,push-v2
0.25048122,0.16377637,1,push-v2
0.33659723,0.15538353,1,push-v2
0.25861207,0.093355455,1,push-v2
0.36358732,0.32667285,1,push-v2
0.32881528,0.01205436,1,push-v2
0.34375322,0.10174866,1,push-v2
0.42812407,0.14273457,1,push-v2
0.39262637,0.34162647,1,push-v2
0.14867176,0.13995658,1,push-v2
0.38329464,0.24138512,1,push-v2
0.409662,0.29726064,1,push-v2
0.22352852,0.048032347,1,push-v2
0.20784138,0.13769576,1,push-v2
0.28924263,0.2586418,1,push-v2
0.44232103,0.19548807,1,push-v2
0.2123118,0.11379426,1,push-v2
0.3494345,0.16186613,1,push-v2
0.22479928,0.060888577,1,push-v2
0.3031713,0.09101186,1,push-v2
0.42772764,0.17430818,1,push-v2
0.21572454,0.23255926,1,push-v2
0.4096844,0.18854524,1,push-v2
0.43636176,0.18474622,1,push-v2
0.17359613,0.10080197,1,push-v2
0.24957073,0.072738774,1,push-v2
0.17028986,0.087322906,1,push-v2
0.3136812,0.17642646,1,push-v2
0.25593367,0.23802392,1,push-v2
0.42679358,0.1988385,1,push-v2
0.32693353,0.2928013,1,push-v2
0.27941507,0.19453467,1,push-v2
0.35279065,0.13751733,1,push-v2
0.3928566,0.20444499,1,push-v2
0.33273923,0.27818552,1,push-v2
0.36920822,0.30004314,1,push-v2
0.21073122,0.19255978,1,push-v2
0.41152105,0.3133267,1,push-v2
0.19160387,0.13152736,1,push-v2
0.40992627,0.15124926,1,push-v2
0.21793117,0.13699464,1,push-v2
0.21869054,0.110584654,1,push-v2
0.29667762,0.05773532,1,push-v2
0.33749065,0.29130498,1,push-v2
0.24972568,0.028665408,1,push-v2
0.14305684,0.09374435,1,push-v2
0.24462995,0.046779938,1,push-v2
0.27044532,0.3088672,1,push-v2
0.3832078,0.28597847,1,push-v2
0.4327812,0.23751484,1,push-v2
0.3827357,0.25257096,1,push-v2
0.3294608,0.085371375,1,push-v2
0.23482409,0.2046142,1,push-v2
0.3456654,0.21413304,1,push-v2
0.28668344,0.26681748,1,push-v2
0.2302287,0.32316774,1,push-v2
0.29414043,0.3076003,1,push-v2
0.33094573,0.30058035,1,push-v2
0.35554913,0.10321435,1,push-v2
0.42006496,0.17482632,1,push-v2
0.33689916,0.13780557,1,push-v2
0.21296428,0.19438408,1,push-v2
0.14736873,0.113884136,1,push-v2
0.22580776,0.09148454,1,push-v2
0.15531157,0.14768144,1,push-v2
0.41669843,0.15280123,1,push-v2
0.1564132,0.10908626,1,push-v2
0.22160609,0.02856897,1,push-v2
0.20404343,0.0681619,1,push-v2
0.407523,0.23749302,1,push-v2
0.45591044,0.14995958,1,push-v2
0.39403918,0.22635774,1,push-v2
0.3126869,0.0376269,1,push-v2
0.1976157,0.26309797,1,push-v2
0.2843901,0.19701456,1,push-v2
0.41839534,0.29329523,1,push-v2
0.18637851,0.13600303,1,push-v2
0.41123185,0.24357925,1,push-v2
0.3426789,0.14619564,1,push-v2
0.28655347,0.27037284,1,push-v2
0.20884562,0.15033178,1,push-v2
0.29409814,0.07658701,1,push-v2
0.38752264,0.11345912,1,push-v2
0.24403374,0.038775735,1,push-v2
0.19878393,0.055449117,1,push-v2
0.40065935,0.12777163,1,push-v2
0.3203296,0.0,1,push-v2
0.39213276,0.22180776,1,push-v2
0.22807501,0.32275787,1,push-v2
0.46621493,0.13146614,1,push-v2
0.29844132,0.32890904,1,push-v2
0.19515726,0.25440398,1,push-v2
0.35051432,0.24534166,1,push-v2
0.38830015,0.09540877,1,push-v2
0.34289512,0.30480167,1,push-v2
0.33165357,0.05521211,1,push-v2
0.2134061,0.25448337,1,push-v2
0.37913024,0.091665156,1,push-v2
0.14230332,0.10265328,1,push-v2
0.32474276,0.009647345,1,push-v2
0.42616746,0.18602711,1,push-v2
0.31634566,0.17438267,1,push-v2
0.45018306,0.27134025,1,push-v2
0.32985273,0.05015473,1,push-v2
0.40187407,0.217432,1,push-v2
0.18853375,0.23922051,1,push-v2
0.268099,0.19145645,1,push-v2
0.18071553,0.23459534,1,push-v2
0.30826485,0.04016637,1,push-v2
0.23477933,0.07346796,1,push-v2
0.21656646,0.2281153,1,push-v2
0.3897939,0.34879345,1,push-v2
0.40705174,0.33114517,1,push-v2
0.37064,0.32110405,1,push-v2
0.3318248,0.27341717,1,push-v2
0.4680716,0.17450345,1,push-v2
0.2852028,0.31219783,1,push-v2
0.2381252,0.07319873,1,push-v2
0.46815363,0.120318666,1,push-v2
0.30261996,0.110771365,1,push-v2
0.29142255,0.09909945,1,push-v2
0.46765068,0.1370555,1,push-v2
0.3230436,0.30825025,1,push-v2
0.20846716,0.24282382,1,push-v2
0.29459766,0.20611568,1,push-v2
0.23597856,0.26054582,1,push-v2
0.35748556,0.19271296,1,push-v2
0.3318976,0.020490898,1,push-v2
0.24379866,0.16613007,1,push-v2
0.37961182,0.104876935,1,push-v2
0.29843548,0.1827476,1,push-v2
0.22626752,0.12453276,1,push-v2
0.2778919,0.21071194,1,push-v2
0.25014713,0.1408051,1,push-v2
0.39388558,0.289597,1,push-v2
0.35700327,0.18565708,1,push-v2
0.25818017,0.15756367,1,push-v2
0.3302478,0.24298735,1,push-v2
0.2554315,0.23143895,1,push-v2
0.34291202,0.10234864,1,push-v2
0.31096506,0.09121606,1,push-v2
0.28807485,0.07431894,1,push-v2
0.32464805,0.32257122,1,push-v2
0.38618407,0.34011915,1,push-v2
0.34477895,0.25252107,1,push-v2
0.4089941,0.19671136,1,push-v2
0.4232625,0.25422263,1,push-v2
0.22047114,0.028921163,1,push-v2
0.16304997,0.15861002,1,push-v2
0.3566222,0.26399574,1,push-v2
0.22246397,0.26679528,1,push-v2
0.38676295,0.19716063,1,push-v2
0.45912933,0.17036504,1,push-v2
0.6548175,0.49445927,4,faucet-open-v2
0.8817756,0.47494775,4,faucet-open-v2
0.706398,0.50533295,4,faucet-open-v2
0.8750189,0.46782595,4,faucet-open-v2
0.82578576,0.43916634,4,faucet-open-v2
0.9213612,0.51431173,4,faucet-open-v2
0.9099317,0.48619,4,faucet-open-v2
0.8331949,0.5538625,4,faucet-open-v2
0.8482182,0.41824427,4,faucet-open-v2
0.8056082,0.4360948,4,faucet-open-v2
0.9639547,0.5937591,4,faucet-open-v2
0.8527987,0.69093126,4,faucet-open-v2
0.75984323,0.6418797,4,faucet-open-v2
0.7549481,0.5834479,4,faucet-open-v2
0.9193743,0.64883524,4,faucet-open-v2
0.6667229,0.5269724,4,faucet-open-v2
0.759992,0.4071038,4,faucet-open-v2
0.97727454,0.5684753,4,faucet-open-v2
0.94960684,0.4960755,4,faucet-open-v2
0.85133934,0.75278115,4,faucet-open-v2
0.6753341,0.5371942,4,faucet-open-v2
0.8068189,0.48971233,4,faucet-open-v2
0.7567656,0.4125926,4,faucet-open-v2
0.9997171,0.66702896,4,faucet-open-v2
0.8764974,0.5927835,4,faucet-open-v2
0.8234905,0.4079261,4,faucet-open-v2
0.8737986,0.5629738,4,faucet-open-v2
0.93585384,0.54797345,4,faucet-open-v2
0.80602914,0.6528114,4,faucet-open-v2
0.79697317,0.58193356,4,faucet-open-v2
0.831344,0.6756938,4,faucet-open-v2
0.91151774,0.66439706,4,faucet-open-v2
0.98340285,0.56726706,4,faucet-open-v2
0.80668634,0.4657149,4,faucet-open-v2
0.97124845,0.51572937,4,faucet-open-v2
0.71982706,0.5083388,4,faucet-open-v2
0.9656681,0.5785275,4,faucet-open-v2
0.66472554,0.52101856,4,faucet-open-v2
0.7737154,0.5000288,4,faucet-open-v2
0.7195756,0.41434875,4,faucet-open-v2
0.7892157,0.7588031,4,faucet-open-v2
0.8127212,0.6681844,4,faucet-open-v2
0.82636553,0.68832517,4,faucet-open-v2
0.681342,0.59396255,4,faucet-open-v2
0.83586323,0.39133498,4,faucet-open-v2
0.94633347,0.6759329,4,faucet-open-v2
0.8539349,0.7406704,4,faucet-open-v2
0.8222971,0.5988606,4,faucet-open-v2
0.77495885,0.6722018,4,faucet-open-v2
0.7863583,0.38376778,4,faucet-open-v2
0.8794521,0.54903096,4,faucet-open-v2
0.95375156,0.69828594,4,faucet-open-v2
0.72399825,0.55512595,4,faucet-open-v2
0.8431395,0.47035906,4,faucet-open-v2
0.74779177,0.5168404,4,faucet-open-v2
0.94599855,0.50555116,4,faucet-open-v2
0.81465954,0.6020174,4,faucet-open-v2
0.86197114,0.7158509,4,faucet-open-v2
0.802675,0.51423395,4,faucet-open-v2
0.69579303,0.45353764,4,faucet-open-v2
0.8020861,0.72602683,4,faucet-open-v2
0.8374885,0.6561636,4,faucet-open-v2
0.7951178,0.6511462,4,faucet-open-v2
0.77455497,0.44744828,4,faucet-open-v2
0.7532679,0.641567,4,faucet-open-v2
0.7902649,0.48559865,4,faucet-open-v2
0.765748,0.68616045,4,faucet-open-v2
0.90086734,0.5587163,4,faucet-open-v2
0.7686093,0.6206157,4,faucet-open-v2
0.71971077,0.41414434,4,faucet-open-v2
0.9474448,0.4679148,4,faucet-open-v2
0.69892335,0.6336008,4,faucet-open-v2
0.67214864,0.46773767,4,faucet-open-v2
0.72742367,0.6071646,4,faucet-open-v2
0.6847872,0.4579253,4,faucet-open-v2
0.9043893,0.5719441,4,faucet-open-v2
0.72740614,0.48695737,4,faucet-open-v2
0.82029504,0.6761109,4,faucet-open-v2
0.88737977,0.5740176,4,faucet-open-v2
0.8666517,0.6074917,4,faucet-open-v2
0.72662264,0.5777383,4,faucet-open-v2
0.84434587,0.79730856,4,faucet-open-v2
0.80483603,0.7499974,4,faucet-open-v2
0.81574744,0.7672518,4,faucet-open-v2
0.72600037,0.4957339,4,faucet-open-v2
0.8099659,0.58790874,4,faucet-open-v2
0.8447552,0.64737505,4,faucet-open-v2
0.7318806,0.40869164,4,faucet-open-v2
0.878534,0.48327437,4,faucet-open-v2
0.96331745,0.5299783,4,faucet-open-v2
0.8214251,0.38821754,4,faucet-open-v2
0.9646851,0.50721395,4,faucet-open-v2
0.75744516,0.45681575,4,faucet-open-v2
0.92523175,0.6977781,4,faucet-open-v2
0.9432026,0.6995016,4,faucet-open-v2
0.7983647,0.6954592,4,faucet-open-v2
0.8473268,0.7039849,4,faucet-open-v2
0.7202561,0.581989,4,faucet-open-v2
0.9511326,0.47511497,4,faucet-open-v2
0.87585884,0.7689438,4,faucet-open-v2
0.8061966,0.51779354,4,faucet-open-v2
0.918115,0.65576,4,faucet-open-v2
0.8022548,0.72792405,4,faucet-open-v2
0.7998094,0.49752375,4,faucet-open-v2
0.9300103,0.6489741,4,faucet-open-v2
0.7084139,0.58658105,4,faucet-open-v2
0.8675853,0.7637702,4,faucet-open-v2
0.80622905,0.60424006,4,faucet-open-v2
0.8590151,0.4516345,4,faucet-open-v2
0.9485901,0.53011173,4,faucet-open-v2
0.73605686,0.64961046,4,faucet-open-v2
1.0,0.66293687,4,faucet-open-v2
0.78290737,0.40622482,4,faucet-open-v2
0.7808905,0.45925033,4,faucet-open-v2
0.79222494,0.62237155,4,faucet-open-v2
0.6977194,0.57976395,4,faucet-open-v2
0.8433074,0.75455344,4,faucet-open-v2
0.7427633,0.6284767,4,faucet-open-v2
0.72972214,0.65772474,4,faucet-open-v2
0.6917961,0.5813475,4,faucet-open-v2
0.9371409,0.5056249,4,faucet-open-v2
0.96555835,0.5897212,4,faucet-open-v2
0.7302672,0.4742315,4,faucet-open-v2
0.7361252,0.5936023,4,faucet-open-v2
0.7164865,0.54966867,4,faucet-open-v2
0.81800485,0.5026516,4,faucet-open-v2
0.79878354,0.47534242,4,faucet-open-v2
0.7959423,0.61520207,4,faucet-open-v2
0.71330535,0.5181722,4,faucet-open-v2
0.6441783,0.49699387,4,faucet-open-v2
0.9101073,0.46812063,4,faucet-open-v2
0.8280043,0.542156,4,faucet-open-v2
0.92217374,0.6664721,4,faucet-open-v2
0.88846487,0.568657,4,faucet-open-v2
0.9977241,0.6776526,4,faucet-open-v2
0.8341421,0.6697791,4,faucet-open-v2
0.9397234,0.68314326,4,faucet-open-v2
0.86015695,0.61374855,4,faucet-open-v2
0.9158286,0.68178993,4,faucet-open-v2
0.7921132,0.6568456,4,faucet-open-v2
0.745256,0.64432305,4,faucet-open-v2
0.8540476,0.7590733,4,faucet-open-v2
0.81722134,0.43648598,4,faucet-open-v2
0.962218,0.49421418,4,faucet-open-v2
0.7379735,0.5143642,4,faucet-open-v2
0.83302885,0.5925781,4,faucet-open-v2
0.6496218,0.5709964,4,faucet-open-v2
0.8150054,0.3858724,4,faucet-open-v2
0.65139925,0.570365,4,faucet-open-v2
0.85586935,0.456818,4,faucet-open-v2
0.80511326,0.42247167,4,faucet-open-v2
0.89103055,0.48033285,4,faucet-open-v2
0.82751346,0.531922,4,faucet-open-v2
0.79065794,0.3752666,4,faucet-open-v2
0.71595496,0.5653833,4,faucet-open-v2
0.9330029,0.54516053,4,faucet-open-v2
0.8597149,0.68356794,4,faucet-open-v2
0.9003503,0.46738073,4,faucet-open-v2
0.7669548,0.4567367,4,faucet-open-v2
0.899045,0.6530857,4,faucet-open-v2
0.66795915,0.4714249,4,faucet-open-v2
0.7604789,0.68762827,4,faucet-open-v2
0.83778465,0.5240958,4,faucet-open-v2
0.77297986,0.42077667,4,faucet-open-v2
0.704267,0.6217998,4,faucet-open-v2
0.9317302,0.6708162,4,faucet-open-v2
0.8148193,0.5426933,4,faucet-open-v2
0.9733171,0.6685395,4,faucet-open-v2
0.7889149,0.39275646,4,faucet-open-v2
0.9624899,0.6965715,4,faucet-open-v2
0.84397423,0.7985996,4,faucet-open-v2
0.981077,0.5118293,4,faucet-open-v2
0.7532412,0.68265235,4,faucet-open-v2
0.7274605,0.50915045,4,faucet-open-v2
0.9211906,0.5108036,4,faucet-open-v2
0.75188714,0.39402422,4,faucet-open-v2
0.9627739,0.5595942,4,faucet-open-v2
0.64099,0.4989699,4,faucet-open-v2
0.8823175,0.68335724,4,faucet-open-v2
0.76399344,0.39414346,4,faucet-open-v2
0.7426322,0.5908238,4,faucet-open-v2
0.9299648,0.62961197,4,faucet-open-v2
0.80371356,0.753199,4,faucet-open-v2
0.97128034,0.69452953,4,faucet-open-v2
0.78895634,0.46186146,4,faucet-open-v2
0.8600335,0.76908505,4,faucet-open-v2
0.78141487,0.69574165,4,faucet-open-v2
0.102244884,0.75350773,6,button-press-topdown-v2
0.19908144,0.9582096,6,button-press-topdown-v2
0.35511026,0.77975875,6,button-press-topdown-v2
0.36608005,0.91781193,6,button-press-topdown-v2
0.28263777,0.9935021,6,button-press-topdown-v2
0.19104971,0.8912011,6,button-press-topdown-v2
0.38745138,0.85218763,6,button-press-topdown-v2
0.05456899,0.7842944,6,button-press-topdown-v2
0.4162794,0.86409545,6,button-press-topdown-v2
0.37695664,0.86203355,6,button-press-topdown-v2
0.30953768,0.7637252,6,button-press-topdown-v2
0.25426826,0.8229144,6,button-press-topdown-v2
0.22799496,0.94164133,6,button-press-topdown-v2
0.17711423,0.78149575,6,button-press-topdown-v2
0.07590689,0.80919063,6,button-press-topdown-v2
0.19279031,0.8637831,6,button-press-topdown-v2
0.2638614,0.827821,6,button-press-topdown-v2
0.3344806,0.8483326,6,button-press-topdown-v2
0.0824105,0.7353717,6,button-press-topdown-v2
0.20033592,0.8784802,6,button-press-topdown-v2
0.33144948,0.8116639,6,button-press-topdown-v2
0.34074616,0.90822357,6,button-press-topdown-v2
0.1016517,0.81532854,6,button-press-topdown-v2
0.21936664,0.93157184,6,button-press-topdown-v2
0.24280426,0.91953695,6,button-press-topdown-v2
0.21773371,0.75228894,6,button-press-topdown-v2
0.4092179,0.8684182,6,button-press-topdown-v2
0.17905608,0.85870725,6,button-press-topdown-v2
0.33542687,0.82966024,6,button-press-topdown-v2
0.13398391,0.81352484,6,button-press-topdown-v2
0.37448952,0.7912628,6,button-press-topdown-v2
0.09500962,0.8497949,6,button-press-topdown-v2
0.31770256,0.8168509,6,button-press-topdown-v2
0.28254947,0.9741003,6,button-press-topdown-v2
0.19453616,0.7978658,6,button-press-topdown-v2
0.16858912,0.80074203,6,button-press-topdown-v2
0.33959088,0.89760447,6,button-press-topdown-v2
0.053057343,0.7183427,6,button-press-topdown-v2
0.2481954,0.89639574,6,button-press-topdown-v2
0.32709554,0.9064168,6,button-press-topdown-v2
0.3942792,0.89709026,6,button-press-topdown-v2
0.28799668,1.0,6,button-press-topdown-v2
0.13759463,0.83212113,6,button-press-topdown-v2
0.13592748,0.8029783,6,button-press-topdown-v2
0.37405968,0.8176787,6,button-press-topdown-v2
0.20317249,0.86392266,6,button-press-topdown-v2
0.17742443,0.794905,6,button-press-topdown-v2
0.32853028,0.8775327,6,button-press-topdown-v2
0.23433447,0.7673578,6,button-press-topdown-v2
0.20505156,0.9579106,6,button-press-topdown-v2
0.078301564,0.77346975,6,button-press-topdown-v2
0.1027276,0.766682,6,button-press-topdown-v2
0.4108353,0.8108799,6,button-press-topdown-v2
0.058000144,0.82833,6,button-press-topdown-v2
0.23408754,0.75377613,6,button-press-topdown-v2
0.16932538,0.7716866,6,button-press-topdown-v2
0.1994599,0.9232564,6,button-press-topdown-v2
0.2325165,0.8897779,6,button-press-topdown-v2
0.3349449,0.8869566,6,button-press-topdown-v2
0.40007058,0.8217915,6,button-press-topdown-v2
0.30510163,0.78668606,6,button-press-topdown-v2
0.26011422,0.9295239,6,button-press-topdown-v2
0.053409345,0.7357749,6,button-press-topdown-v2
0.18141744,0.81252515,6,button-press-topdown-v2
0.20775487,0.76540005,6,button-press-topdown-v2
0.10388282,0.8604467,6,button-press-topdown-v2
0.17066021,0.91154915,6,button-press-topdown-v2
0.26298234,0.8659051,6,button-press-topdown-v2
0.055359714,0.7635429,6,button-press-topdown-v2
0.3146681,0.7851425,6,button-press-topdown-v2
0.3741817,0.88242954,6,button-press-topdown-v2
0.29342642,0.87845606,6,button-press-topdown-v2
0.06891277,0.7933537,6,button-press-topdown-v2
0.14309902,0.87361217,6,button-press-topdown-v2
0.33785123,0.825568,6,button-press-topdown-v2
0.057153817,0.74966323,6,button-press-topdown-v2
0.0,0.76552224,6,button-press-topdown-v2
0.08720436,0.88335973,6,button-press-topdown-v2
0.18678708,0.9430129,6,button-press-topdown-v2
0.12476016,0.8597363,6,button-press-topdown-v2
0.26874065,0.771091,6,button-press-topdown-v2
0.22635268,0.8740262,6,button-press-topdown-v2
0.27492502,0.98311055,6,button-press-topdown-v2
0.2675005,0.9806404,6,button-press-topdown-v2
0.3491639,0.76319194,6,button-press-topdown-v2
0.12835823,0.8391489,6,button-press-topdown-v2
0.22790007,0.8918526,6,button-press-topdown-v2
0.34788427,0.79125977,6,button-press-topdown-v2
0.20048575,0.75666094,6,button-press-topdown-v2
0.09957398,0.80171925,6,button-press-topdown-v2
0.33913463,0.78548753,6,button-press-topdown-v2
0.336233,0.9230332,6,button-press-topdown-v2
0.1992341,0.9700502,6,button-press-topdown-v2
0.045381803,0.793608,6,button-press-topdown-v2
0.26544124,0.76871,6,button-press-topdown-v2
0.08685663,0.8818332,6,button-press-topdown-v2
0.2510703,0.89271855,6,button-press-topdown-v2
0.38055488,0.8580378,6,button-press-topdown-v2
0.3850228,0.8213381,6,button-press-topdown-v2
0.2681821,0.8298625,6,button-press-topdown-v2
0.24682505,0.92500246,6,button-press-topdown-v2
0.073321424,0.8377137,6,button-press-topdown-v2
0.43600696,0.8780501,6,button-press-topdown-v2
0.13100974,0.8415318,6,button-press-topdown-v2
0.0571593,0.83524454,6,button-press-topdown-v2
0.19744079,0.7888776,6,button-press-topdown-v2
0.22266962,0.80921483,6,button-press-topdown-v2
0.20655973,0.7323392,6,button-press-topdown-v2
0.351542,0.8130473,6,button-press-topdown-v2
0.19542646,0.98057926,6,button-press-topdown-v2
0.22474015,0.89835495,6,button-press-topdown-v2
0.40301454,0.8216296,6,button-press-topdown-v2
0.2632079,0.9083061,6,button-press-topdown-v2
0.21124172,0.7409652,6,button-press-topdown-v2
0.35037303,0.8051637,6,button-press-topdown-v2
0.06797041,0.8431475,6,button-press-topdown-v2
0.2750699,0.90772235,6,button-press-topdown-v2
0.11418028,0.82470393,6,button-press-topdown-v2
0.07381387,0.81316787,6,button-press-topdown-v2
0.35781124,0.7588594,6,button-press-topdown-v2
0.3796428,0.91221035,6,button-press-topdown-v2
0.100507736,0.79323894,6,button-press-topdown-v2
0.28395534,0.9027622,6,button-press-topdown-v2
0.10922077,0.7700613,6,button-press-topdown-v2
0.22170426,0.7754491,6,button-press-topdown-v2
0.37560448,0.90967256,6,button-press-topdown-v2
0.13419703,0.8671496,6,button-press-topdown-v2
0.42966577,0.8661417,6,button-press-topdown-v2
0.07943693,0.75302744,6,button-press-topdown-v2
0.22568192,0.7860988,6,button-press-topdown-v2
0.00010222067,0.765329,6,button-press-topdown-v2
0.3424074,0.7991555,6,button-press-topdown-v2
0.23128279,0.949401,6,button-press-topdown-v2
0.24229805,0.7543022,6,button-press-topdown-v2
0.1994595,0.9356696,6,button-press-topdown-v2
0.35257098,0.89274895,6,button-press-topdown-v2
0.26395994,0.8714028,6,button-press-topdown-v2
0.05169598,0.7761976,6,button-press-topdown-v2
0.31679446,0.90245956,6,button-press-topdown-v2
0.19338803,0.77668285,6,button-press-topdown-v2
0.1859751,0.8789496,6,button-press-topdown-v2
0.27179456,0.8556262,6,button-press-topdown-v2
0.07698466,0.778429,6,button-press-topdown-v2
0.42989764,0.8624454,6,button-press-topdown-v2
0.20330934,0.8828967,6,button-press-topdown-v2
0.055398367,0.7193405,6,button-press-topdown-v2
0.36259946,0.90842557,6,button-press-topdown-v2
0.36621726,0.78370154,6,button-press-topdown-v2
0.40384993,0.89286363,6,button-press-topdown-v2
0.09355846,0.82746935,6,button-press-topdown-v2
0.07525098,0.7467815,6,button-press-topdown-v2
