x,y,label,env_name
0.8864949,0.71189547,4,faucet-open-v2
0.73802876,0.50453264,4,faucet-open-v2
0.7370907,0.68024117,4,faucet-open-v2
0.6922695,0.70355076,4,faucet-open-v2
0.9447549,0.6094142,4,faucet-open-v2
0.9677162,0.5175959,4,faucet-open-v2
0.9439974,0.6537681,4,faucet-open-v2
0.72350293,0.50178814,4,faucet-open-v2
0.7498176,0.66781217,4,faucet-open-v2
0.87393636,0.46606463,4,faucet-open-v2
0.90237045,0.60245734,4,faucet-open-v2
0.80617136,0.66072327,4,faucet-open-v2
0.7743195,0.39817187,4,faucet-open-v2
0.8720393,0.7116454,4,faucet-open-v2
0.78051776,0.5664472,4,faucet-open-v2
0.84743047,0.49920204,4,faucet-open-v2
0.8677221,0.72203887,4,faucet-open-v2
0.95749927,0.573779,4,faucet-open-v2
0.96297246,0.5757976,4,faucet-open-v2
0.81039804,0.7172271,4,faucet-open-v2
0.77118367,0.5723867,4,faucet-open-v2
0.8607038,0.51132107,4,faucet-open-v2
0.86350524,0.6158571,4,faucet-open-v2
0.75421876,0.6403563,4,faucet-open-v2
0.67131186,0.6821709,4,faucet-open-v2
0.79061174,0.48148414,4,faucet-open-v2
0.9612296,0.55158114,4,faucet-open-v2
0.9748623,0.5164426,4,faucet-open-v2
0.8120136,0.723224,4,faucet-open-v2
0.8134823,0.4370779,4,faucet-open-v2
0.7743555,0.48733735,4,faucet-open-v2
0.6808456,0.609804,4,faucet-open-v2
0.7931964,0.62418854,4,faucet-open-v2
0.8613964,0.59908813,4,faucet-open-v2
0.7841712,0.57034445,4,faucet-open-v2
0.96229535,0.52998066,4,faucet-open-v2
0.7653976,0.6482712,4,faucet-open-v2
0.69613904,0.6021859,4,faucet-open-v2
0.7246446,0.52193606,4,faucet-open-v2
0.68568397,0.6521085,4,faucet-open-v2
0.71324515,0.6947555,4,faucet-open-v2
0.7627667,0.6246042,4,faucet-open-v2
0.7207397,0.65207475,4,faucet-open-v2
0.82432485,0.68826085,4,faucet-open-v2
0.69830036,0.65728056,4,faucet-open-v2
0.73049325,0.51392484,4,faucet-open-v2
0.80309665,0.58298886,4,faucet-open-v2
0.83669007,0.4821929,4,faucet-open-v2
0.89339125,0.5352587,4,faucet-open-v2
0.87013334,0.6559591,4,faucet-open-v2
0.72433853,0.650739,4,faucet-open-v2
0.8000323,0.48920834,4,faucet-open-v2
0.9843956,0.5638169,4,faucet-open-v2
0.6964481,0.6688272,4,faucet-open-v2
0.7737485,0.62372977,4,faucet-open-v2
0.8220565,0.6963794,4,faucet-open-v2
0.9926959,0.5697181,4,faucet-open-v2
0.75985175,0.49345994,4,faucet-open-v2
0.8166968,0.4902099,4,faucet-open-v2
0.84411585,0.5515896,4,faucet-open-v2
0.7542016,0.6332631,4,faucet-open-v2
0.9430953,0.53157675,4,faucet-open-v2
0.7197447,0.49678335,4,faucet-open-v2
0.92627645,0.496016,4,faucet-open-v2
0.7182951,0.5700552,4,faucet-open-v2
0.87946683,0.6288444,4,faucet-open-v2
0.9584093,0.5610712,4,faucet-open-v2
0.7078861,0.7162833,4,faucet-open-v2
0.9802775,0.5488135,4,faucet-open-v2
0.9418624,0.6655894,4,faucet-open-v2
0.83574295,0.5969825,4,faucet-open-v2
0.87154716,0.5822228,4,faucet-open-v2
0.91972727,0.60387945,4,faucet-open-v2
0.8625622,0.70562756,4,faucet-open-v2
0.79548705,0.6468771,4,faucet-open-v2
0.8209051,0.58356833,4,faucet-open-v2
0.81388247,0.59023654,4,faucet-open-v2
0.6899434,0.7102198,4,faucet-open-v2
1.0,0.54915106,4,faucet-open-v2
0.7934815,0.70751196,4,faucet-open-v2
0.7280073,0.48829764,4,faucet-open-v2
0.9034941,0.6542027,4,faucet-open-v2
0.94242305,0.6036468,4,faucet-open-v2
0.673735,0.67433566,4,faucet-open-v2
0.94098365,0.6196747,4,faucet-open-v2
0.7430832,0.6473506,4,faucet-open-v2
0.69652885,0.62277067,4,faucet-open-v2
0.85827106,0.60743666,4,faucet-open-v2
0.9070242,0.66759783,4,faucet-open-v2
0.8827073,0.51946616,4,faucet-open-v2
0.7691342,0.6287365,4,faucet-open-v2
0.8294607,0.5407275,4,faucet-open-v2
0.9886324,0.60712844,4,faucet-open-v2
0.8283569,0.5977027,4,faucet-open-v2
0.7698262,0.5336828,4,faucet-open-v2
0.9572378,0.64816105,4,faucet-open-v2
0.72272086,0.57127345,4,faucet-open-v2
0.77412045,0.39321983,4,faucet-open-v2
0.8230622,0.61461675,4,faucet-open-v2
0.9319492,0.502652,4,faucet-open-v2
0.6627001,0.68861055,4,faucet-open-v2
0.84249586,0.56951743,4,faucet-open-v2
0.81427294,0.52913386,4,faucet-open-v2
0.7078221,0.5803278,4,faucet-open-v2
0.8362907,0.5425891,4,faucet-open-v2
0.9028951,0.60915476,4,faucet-open-v2
0.7137605,0.51002824,4,faucet-open-v2
0.79132843,0.53896487,4,faucet-open-v2
0.76546973,0.49223265,4,faucet-open-v2
0.687151,0.6032053,4,faucet-open-v2
0.9745957,0.5057431,4,faucet-open-v2
0.90050197,0.6438005,4,faucet-open-v2
0.7983023,0.43061826,4,faucet-open-v2
0.88258684,0.6242119,4,faucet-open-v2
0.97994137,0.61120886,4,faucet-open-v2
0.70249826,0.5971125,4,faucet-open-v2
0.72088444,0.64186794,4,faucet-open-v2
0.7693654,0.39621925,4,faucet-open-v2
0.9399931,0.5557145,4,faucet-open-v2
0.945532,0.52094835,4,faucet-open-v2
0.74589515,0.6254334,4,faucet-open-v2
0.873766,0.47694483,4,faucet-open-v2
0.69463295,0.64085424,4,faucet-open-v2
0.78174436,0.55463105,4,faucet-open-v2
0.6852996,0.7171175,4,faucet-open-v2
0.9602765,0.63756144,4,faucet-open-v2
0.8121685,0.53152937,4,faucet-open-v2
0.8877935,0.533209,4,faucet-open-v2
0.72187954,0.6876341,4,faucet-open-v2
0.9272943,0.54006237,4,faucet-open-v2
0.8110714,0.43681905,4,faucet-open-v2
0.7985612,0.722632,4,faucet-open-v2
0.9377563,0.6545393,4,faucet-open-v2
0.85835767,0.48833972,4,faucet-open-v2
0.7979725,0.65396106,4,faucet-open-v2
0.9962304,0.54319125,4,faucet-open-v2
0.8613513,0.49836946,4,faucet-open-v2
0.7042836,0.6603526,4,faucet-open-v2
0.9782161,0.62617093,4,faucet-open-v2
0.8704582,0.48440772,4,faucet-open-v2
0.97136533,0.5538387,4,faucet-open-v2
0.86684644,0.58462316,4,faucet-open-v2
