x,y,label,env_name
0.7645728,0.78516257,0,reach-v2
0.65381855,0.7806911,0,reach-v2
0.57620347,0.8347326,0,reach-v2
0.67142403,0.8460424,0,reach-v2
0.8466727,0.86742103,0,reach-v2
0.60191983,0.9659155,0,reach-v2
0.84659076,0.967013,0,reach-v2
0.5247643,0.867653,0,reach-v2
0.8447535,0.8134256,0,reach-v2
0.5864659,0.9745082,0,reach-v2
0.62065655,0.795236,0,reach-v2
0.86242115,0.88450885,0,reach-v2
0.7364687,0.8750453,0,reach-v2
0.69914275,0.8203826,0,reach-v2
0.67005455,1.0,0,reach-v2
0.51710314,0.8457161,0,reach-v2
0.8389871,0.72880316,0,reach-v2
0.7194668,0.8989417,0,reach-v2
0.5714682,0.9505436,0,reach-v2
0.6672842,0.94823074,0,reach-v2
0.56780344,0.80834174,0,reach-v2
0.72358733,0.8249412,0,reach-v2
0.65531945,0.9178388,0,reach-v2
0.780109,0.86851066,0,reach-v2
0.5561503,0.89099073,0,reach-v2
0.667666,0.9052508,0,reach-v2
0.55687445,0.90818536,0,reach-v2
0.7752259,0.841343,0,reach-v2
0.5377411,0.8151892,0,reach-v2
0.69628596,0.75755024,0,reach-v2
0.55311406,0.8085995,0,reach-v2
0.735086,0.93484205,0,reach-v2
0.7465287,0.8974055,0,reach-v2
0.82859707,0.8288113,0,reach-v2
0.8585668,0.88457614,0,reach-v2
0.78688836,0.7996739,0,reach-v2
0.6520922,0.91073453,0,reach-v2
0.82834864,0.72759384,0,reach-v2
0.60770124,0.78418535,0,reach-v2
0.72362906,0.7919593,0,reach-v2
0.58082694,0.8832543,0,reach-v2
0.718841,0.9431363,0,reach-v2
0.7666813,0.8169943,0,reach-v2
0.82837766,0.8194489,0,reach-v2
0.656935,0.88028216,0,reach-v2
0.67649907,0.8191543,0,reach-v2
0.82843363,0.8805578,0,reach-v2
0.75604993,0.86140156,0,reach-v2
0.7453207,0.9065296,0,reach-v2
0.6421964,0.87428564,0,reach-v2
0.77692264,0.90286857,0,reach-v2
0.57949334,0.9004844,0,reach-v2
0.56747526,0.9251204,0,reach-v2
0.6132895,0.85216564,0,reach-v2
0.8638841,0.87218916,0,reach-v2
0.71212274,0.98001355,0,reach-v2
0.6941948,0.934195,0,reach-v2
0.72933555,0.8174929,0,reach-v2
0.59593403,0.98284,0,reach-v2
0.74270266,0.8176803,0,reach-v2
0.7604558,0.8193101,0,reach-v2
0.583123,0.8419814,0,reach-v2
0.70340115,0.84532845,0,reach-v2
0.5616684,0.81911236,0,reach-v2
0.78350914,0.74697566,0,reach-v2
0.72058564,0.76504445,0,reach-v2
0.5502619,0.8266049,0,reach-v2
0.6437132,0.93078643,0,reach-v2
0.76238024,0.9179646,0,reach-v2
0.84224725,0.9036361,0,reach-v2
0.6577237,0.7712983,0,reach-v2
0.7006522,0.7944684,0,reach-v2
0.78000706,0.95338905,0,reach-v2
0.5832131,0.9037671,0,reach-v2
0.6982454,0.87524897,0,reach-v2
0.7777721,0.738645,0,reach-v2
0.68962604,0.9900744,0,reach-v2
0.7553172,0.7789647,0,reach-v2
0.5948345,0.78639656,0,reach-v2
0.7251322,0.917542,0,reach-v2
0.6325626,0.91280377,0,reach-v2
0.6369614,0.92656994,0,reach-v2
0.73812413,0.94782776,0,reach-v2
0.8280698,0.9367374,0,reach-v2
0.59395856,0.9729145,0,reach-v2
0.81882745,0.79465514,0,reach-v2
0.5645621,0.8380747,0,reach-v2
0.69577175,0.9621982,0,reach-v2
0.8165053,0.7891424,0,reach-v2
0.8045371,0.7297671,0,reach-v2
0.7362094,0.975688,0,reach-v2
0.72059995,0.9079794,0,reach-v2
0.6290984,0.86672986,0,reach-v2
0.52481955,0.8629357,0,reach-v2
0.8378324,0.8182445,0,reach-v2
0.82336295,0.7274479,0,reach-v2
0.5861987,0.8817398,0,reach-v2
0.73314816,0.9721291,0,reach-v2
0.7230998,0.78083324,0,reach-v2
0.7341747,0.9616558,0,reach-v2
0.8182997,0.9755852,0,reach-v2
0.5831899,0.932028,0,reach-v2
0.5454016,0.9504736,0,reach-v2
0.56353134,0.9372291,0,reach-v2
0.5237995,0.87996167,0,reach-v2
0.6472208,0.8092767,0,reach-v2
0.8209348,0.9014663,0,reach-v2
0.6732439,0.837869,0,reach-v2
0.7027493,0.8430319,0,reach-v2
0.76082087,0.7316801,0,reach-v2
0.70706207,0.90938026,0,reach-v2
0.6617519,0.7723861,0,reach-v2
0.6722537,0.8161517,0,reach-v2
0.8185555,0.89496017,0,reach-v2
0.7780218,0.95684487,0,reach-v2
0.5474968,0.9595395,0,reach-v2
0.74503034,0.87418807,0,reach-v2
0.6990247,0.8779813,0,reach-v2
0.77302945,0.7377797,0,reach-v2
0.560448,0.9413271,0,reach-v2
0.6782993,0.9690646,0,reach-v2
0.7706338,0.96918696,0,reach-v2
0.82690686,0.9397756,0,reach-v2
0.6523453,0.9225042,0,reach-v2
0.6015824,0.86530566,0,reach-v2
0.74647015,0.7254839,0,reach-v2
0.6138306,0.79430205,0,reach-v2
0.7894618,0.7638811,0,reach-v2
0.57790715,0.8244123,0,reach-v2
0.850246,0.9682071,0,reach-v2
0.7383603,0.7649989,0,reach-v2
0.6024263,0.8314576,0,reach-v2
0.825779,0.9712796,0,reach-v2
0.8503949,0.9520926,0,reach-v2
0.71364814,0.7655188,0,reach-v2
0.7613684,0.9214261,0,reach-v2
0.65347207,0.7521607,0,reach-v2
0.6914125,0.98619866,0,reach-v2
0.6438771,0.89860916,0,reach-v2
0.7248781,0.95132345,0,reach-v2
0.7460709,0.76837015,0,reach-v2
0.61747307,0.774018,0,reach-v2
