x,y,label,env_name
0.9491864,0.32600567,0,reach-v2
0.81189984,0.23688096,0,reach-v2
0.9323138,0.3778203,0,reach-v2
0.7074688,0.304899,0,reach-v2
0.817252,0.49903253,0,reach-v2
0.7694661,0.4579463,0,reach-v2
0.9902933,0.2660966,0,reach-v2
0.9661819,0.24923733,0,reach-v2
0.76609427,0.22936122,0,reach-v2
0.74503416,0.4257323,0,reach-v2
0.79598194,0.2734605,0,reach-v2
0.7383967,0.2414138,0,reach-v2
0.8818162,0.31727138,0,reach-v2
0.72903085,0.22395775,0,reach-v2
0.72026855,0.25480977,0,reach-v2
0.7392262,0.15753944,0,reach-v2
0.8316436,0.49481353,0,reach-v2
1.0,0.26592728,0,reach-v2
0.7099262,0.2953336,0,reach-v2
0.75985754,0.25232384,0,reach-v2
0.7863459,0.19793366,0,reach-v2
0.79919857,0.48156193,0,reach-v2
0.6973813,0.25624382,0,reach-v2
0.7638135,0.30722585,0,reach-v2
0.7328941,0.40943497,0,reach-v2
0.8126288,0.24918824,0,reach-v2
0.9324179,0.29360777,0,reach-v2
0.8280561,0.29652137,0,reach-v2
0.7434964,0.4494849,0,reach-v2
0.92275923,0.3469037,0,reach-v2
0.9126233,0.2709971,0,reach-v2
0.83407974,0.23793,0,reach-v2
0.79438066,0.47817597,0,reach-v2
0.9643685,0.22753373,0,reach-v2
0.8852205,0.21253827,0,reach-v2
0.97019863,0.23793066,0,reach-v2
0.7345796,0.14652616,0,reach-v2
0.89560026,0.27256086,0,reach-v2
0.76830655,0.26330885,0,reach-v2
0.67960876,0.22213066,0,reach-v2
0.80816245,0.3714877,0,reach-v2
0.6861122,0.43217763,0,reach-v2
0.7917354,0.28650817,0,reach-v2
0.7213632,0.3915385,0,reach-v2
0.65955865,0.24855547,0,reach-v2
0.7918955,0.3107861,0,reach-v2
0.72272205,0.16954842,0,reach-v2
0.7080289,0.2197725,0,reach-v2
0.81056106,0.40900603,0,reach-v2
0.679808,0.44067234,0,reach-v2
0.69889677,0.30957916,0,reach-v2
0.8532625,0.518589,0,reach-v2
0.71982026,0.14737809,0,reach-v2
0.83515114,0.5198617,0,reach-v2
0.84766585,0.33343416,0,reach-v2
0.83451223,0.21299028,0,reach-v2
0.7801597,0.43765837,0,reach-v2
0.9278045,0.25817853,0,reach-v2
0.6685124,0.22035632,0,reach-v2
0.78462404,0.33118814,0,reach-v2
0.94298744,0.23517841,0,reach-v2
0.7168126,0.44990468,0,reach-v2
0.75870895,0.47679645,0,reach-v2
0.82155967,0.21421324,0,reach-v2
0.7578857,0.16603936,0,reach-v2
0.85629135,0.5206781,0,reach-v2
0.70417756,0.31746808,0,reach-v2
0.8158885,0.2607787,0,reach-v2
0.8462889,0.37928364,0,reach-v2
0.94592094,0.32577354,0,reach-v2
0.732422,0.47218007,0,reach-v2
0.88305986,0.3024727,0,reach-v2
0.7946967,0.39574635,0,reach-v2
0.6865744,0.1998623,0,reach-v2
0.8453876,0.27167514,0,reach-v2
0.91876704,0.27927005,0,reach-v2
0.6684598,0.46590635,0,reach-v2
0.8143292,0.5050348,0,reach-v2
0.6846414,0.19074376,0,reach-v2
0.73490375,0.3855003,0,reach-v2
0.81896,0.51281184,0,reach-v2
0.9868853,0.2551516,0,reach-v2
0.8393929,0.37061614,0,reach-v2
0.7088424,0.36049715,0,reach-v2
0.7296475,0.33879843,0,reach-v2
0.75494236,0.24786149,0,reach-v2
0.9150865,0.3390927,0,reach-v2
0.8245108,0.480367,0,reach-v2
0.8121834,0.36824858,0,reach-v2
0.74705404,0.3911275,0,reach-v2
0.70328003,0.26158726,0,reach-v2
0.8945219,0.35129014,0,reach-v2
0.8057104,0.18800758,0,reach-v2
0.78520924,0.46413097,0,reach-v2
0.77954215,0.45946616,0,reach-v2
0.796845,0.17608798,0,reach-v2
0.6877808,0.37358183,0,reach-v2
0.89051145,0.3509873,0,reach-v2
0.9557122,0.2645812,0,reach-v2
0.74375963,0.43306085,0,reach-v2
0.70048845,0.29636014,0,reach-v2
0.93144286,0.36613795,0,reach-v2
0.7180462,0.35865712,0,reach-v2
0.71926177,0.4810644,0,reach-v2
0.96853507,0.26662198,0,reach-v2
0.7337051,0.44175547,0,reach-v2
0.98305386,0.2482013,0,reach-v2
0.864276,0.32796746,0,reach-v2
0.82472676,0.17619039,0,reach-v2
0.72637236,0.3462767,0,reach-v2
0.805697,0.39345753,0,reach-v2
0.67001563,0.46481112,0,reach-v2
0.7738309,0.4738792,0,reach-v2
0.81819934,0.3492872,0,reach-v2
0.9048311,0.27330965,0,reach-v2
0.8741184,0.5062825,0,reach-v2
0.6735237,0.26630452,0,reach-v2
0.7271522,0.36318573,0,reach-v2
0.8171928,0.29020837,0,reach-v2
0.9591179,0.25773475,0,reach-v2
0.84132236,0.5047137,0,reach-v2
0.7250874,0.22514445,0,reach-v2
0.791351,0.2584167,0,reach-v2
0.8189272,0.1799947,0,reach-v2
0.7482816,0.16157359,0,reach-v2
0.6756371,0.25790146,0,reach-v2
0.7754187,0.4902911,0,reach-v2
0.7012339,0.48810425,0,reach-v2
0.7083378,0.43853036,0,reach-v2
0.68701124,0.21831416,0,reach-v2
0.8591984,0.23847999,0,reach-v2
0.71776444,0.41124138,0,reach-v2
0.67000544,0.24965736,0,reach-v2
0.67668146,0.4213218,0,reach-v2
0.94922024,0.24635294,0,reach-v2
0.9079035,0.2301175,0,reach-v2
0.8141494,0.27546534,0,reach-v2
0.6857565,0.43795937,0,reach-v2
0.69780964,0.4887633,0,reach-v2
0.845454,0.46842295,0,reach-v2
0.79523396,0.45113084,0,reach-v2
0.8364929,0.26901975,0,reach-v2
0.8038574,0.24674276,0,reach-v2
0.7985491,0.22886655,0,reach-v2
0.7342328,0.15866144,0,reach-v2
0.8855509,0.28914496,0,reach-v2
0.83467436,0.33415747,0,reach-v2
0.77820784,0.31322327,0,reach-v2
0.7126809,0.4318987,0,reach-v2
0.89093095,0.22399196,0,reach-v2
0.7889461,0.38022736,0,reach-v2
0.92648774,0.35200235,0,reach-v2
0.77886957,0.34718928,0,reach-v2
0.69880366,0.35825956,0,reach-v2
0.90006906,0.22889,0,reach-v2
0.81000954,0.28170174,0,reach-v2
0.7940463,0.3235831,0,reach-v2
0.7675444,0.22773723,0,reach-v2
0.8887652,0.20291592,0,reach-v2
0.8096333,0.20043848,0,reach-v2
0.8287618,0.33623606,0,reach-v2
0.8824694,0.3068298,0,reach-v2
0.23477301,0.010672495,1,push-v2
0.24519192,0.2590889,1,push-v2
0.18781197,0.27501714,1,push-v2
0.030937407,0.24957366,1,push-v2
0.08523251,0.19004594,1,push-v2
0.13277555,0.2352419,1,push-v2
0.07262615,0.14178133,1,push-v2
0.1608526,0.14044388,1,push-v2
0.23995654,0.10016951,1,push-v2
0.13022698,0.30771425,1,push-v2
0.15021554,0.21969582,1,push-v2
0.18844093,0.07603626,1,push-v2
0.18120149,0.30040374,1,push-v2
0.20736484,0.1702347,1,push-v2
0.30840018,0.20269875,1,push-v2
0.06435168,0.07855915,1,push-v2
0.088268206,0.10082702,1,push-v2
0.22232059,0.012423804,1,push-v2
0.17226012,0.33598042,1,push-v2
0.2490769,0.23178479,1,push-v2
0.14159027,0.20553032,1,push-v2
0.12786528,0.3310502,1,push-v2
0.20307685,0.17543224,1,push-v2
0.14167662,0.21226248,1,push-v2
0.03740589,0.0807564,1,push-v2
0.17905416,0.337709,1,push-v2
0.1997618,0.21831363,1,push-v2
0.068897426,0.25435993,1,push-v2
0.28976876,0.143872,1,push-v2
0.30621424,0.20369832,1,push-v2
0.03254005,0.30752078,1,push-v2
0.25416756,0.12750098,1,push-v2
0.18655519,0.2786917,1,push-v2
0.09141847,0.32392702,1,push-v2
0.09987731,0.09587481,1,push-v2
0.20573801,0.01130521,1,push-v2
0.052656885,0.27827135,1,push-v2
0.15723754,0.018299827,1,push-v2
0.29495478,0.1926899,1,push-v2
0.2652262,0.1221854,1,push-v2
0.06992248,0.20373811,1,push-v2
0.19194901,0.14148307,1,push-v2
0.13601914,0.14540628,1,push-v2
0.31449497,0.15148516,1,push-v2
0.057406534,0.15620348,1,push-v2
0.15557648,0.3277784,1,push-v2
0.2750436,0.11758408,1,push-v2
0.2977381,0.057546727,1,push-v2
0.20848982,0.14049384,1,push-v2
0.066438176,0.24155246,1,push-v2
0.027070692,0.32940304,1,push-v2
0.24493016,0.21894312,1,push-v2
0.24200565,0.02075522,1,push-v2
0.14895533,0.29571778,1,push-v2
0.0112278545,0.33447164,1,push-v2
0.1633489,0.13725863,1,push-v2
